timestamp,traffic_volume,weather,is_holiday,temperature,humidity,weather_condition
2023-06-26 12:00:00,139,Rainy,0,-0.0,46.5,Rainy
2023-06-26 13:00:00,4158,Snowy,0,11.3,57.0,Snowy
2023-06-26 14:00:00,3070,Cloudy,0,27.8,26.2,Cloudy
2023-06-26 15:00:00,1907,Sunny,0,20.3,48.6,Sunny
2023-06-26 16:00:00,854,Sunny,0,24.4,75.7,Sunny
2023-06-26 17:00:00,994,Rainy,0,4.1,96.3,Rainy
2023-06-26 18:00:00,2839,Sunny,0,14.1,97.0,Sunny
2023-06-26 19:00:00,3925,Sunny,0,-7.8,64.5,Sunny
2023-06-26 20:00:00,1660,Rainy,1,30.9,68.5,Rainy
2023-06-26 21:00:00,2973,Sunny,0,39.5,34.9,Sunny
2023-06-26 22:00:00,3932,Sunny,0,10.3,75.6,Sunny
2023-06-26 23:00:00,3271,Sunny,0,-9.5,25.7,Sunny
2023-06-27 00:00:00,4441,Rainy,0,-1.5,42.8,Rainy
2023-06-27 01:00:00,4785,Sunny,0,22.6,73.5,Sunny
2023-06-27 02:00:00,2437,Rainy,0,20.6,44.8,Rainy
2023-06-27 03:00:00,4773,Cloudy,0,29.4,24.0,Cloudy
2023-06-27 04:00:00,991,Sunny,0,2.7,86.5,Sunny
2023-06-27 05:00:00,4975,Rainy,0,28.2,44.8,Rainy
2023-06-27 06:00:00,2616,Rainy,0,24.4,25.0,Rainy
2023-06-27 07:00:00,1025,Sunny,0,6.1,26.0,Sunny
2023-06-27 08:00:00,1004,Cloudy,1,17.3,40.1,Cloudy
2023-06-27 09:00:00,1312,Sunny,0,-2.6,34.2,Sunny
2023-06-27 10:00:00,993,Sunny,0,12.6,81.9,Sunny
2023-06-27 11:00:00,2252,Sunny,0,34.1,45.7,Sunny
2023-06-27 12:00:00,3377,Sunny,0,11.1,84.4,Sunny
2023-06-27 13:00:00,4324,Sunny,0,32.0,33.9,Sunny
2023-06-27 14:00:00,2309,Sunny,1,19.5,59.4,Sunny
2023-06-27 15:00:00,1878,Sunny,0,-0.4,75.0,Sunny
2023-06-27 16:00:00,1307,Rainy,0,19.1,72.2,Rainy
2023-06-27 17:00:00,514,Snowy,0,15.3,68.1,Snowy
2023-06-27 18:00:00,3344,Rainy,0,9.9,94.0,Rainy
2023-06-27 19:00:00,1280,Rainy,1,-4.0,38.3,Rainy
2023-06-27 20:00:00,2704,Cloudy,0,10.8,59.5,Cloudy
2023-06-27 21:00:00,934,Sunny,0,-6.4,90.7,Sunny
2023-06-27 22:00:00,3855,Sunny,0,-5.1,26.2,Sunny
2023-06-27 23:00:00,3906,Cloudy,0,10.8,24.5,Cloudy
2023-06-28 00:00:00,3185,Sunny,0,5.3,38.7,Sunny
2023-06-28 01:00:00,974,Rainy,0,36.3,70.6,Rainy
2023-06-28 02:00:00,4639,Sunny,0,8.8,40.8,Sunny
2023-06-28 03:00:00,1596,Sunny,0,27.9,35.2,Sunny
2023-06-28 04:00:00,1144,Rainy,0,16.5,56.7,Rainy
2023-06-28 05:00:00,2461,Sunny,0,25.2,69.1,Sunny
2023-06-28 06:00:00,2667,Cloudy,0,3.0,39.9,Cloudy
2023-06-28 07:00:00,812,Sunny,0,37.1,44.1,Sunny
2023-06-28 08:00:00,2373,Sunny,0,16.5,69.1,Sunny
2023-06-28 09:00:00,4195,Sunny,0,31.6,95.7,Sunny
2023-06-28 10:00:00,2825,Sunny,0,8.3,74.0,Sunny
2023-06-28 11:00:00,4709,Sunny,0,-5.0,82.6,Sunny
2023-06-28 12:00:00,4928,Sunny,0,23.7,49.3,Sunny
2023-06-28 13:00:00,3205,Sunny,0,-9.6,41.8,Sunny
2023-06-28 14:00:00,4020,Sunny,0,13.8,56.3,Sunny
2023-06-28 15:00:00,2090,Snowy,0,-0.4,84.6,Snowy
2023-06-28 16:00:00,633,Rainy,1,21.4,56.5,Rainy
2023-06-28 17:00:00,4381,Sunny,0,39.0,87.7,Sunny
2023-06-28 18:00:00,2153,Rainy,0,13.2,99.1,Rainy
2023-06-28 19:00:00,1992,Rainy,0,30.9,25.8,Rainy
2023-06-28 20:00:00,4505,Rainy,0,15.4,23.6,Rainy
2023-06-28 21:00:00,159,Rainy,0,14.8,32.0,Rainy
2023-06-28 22:00:00,241,Cloudy,0,36.5,50.7,Cloudy
2023-06-28 23:00:00,953,Cloudy,0,34.5,30.5,Cloudy
2023-06-29 00:00:00,911,Rainy,1,29.3,89.7,Rainy
2023-06-29 01:00:00,1133,Rainy,0,4.8,21.9,Rainy
2023-06-29 02:00:00,699,Sunny,0,17.3,45.3,Sunny
2023-06-29 03:00:00,4184,Sunny,0,1.2,34.8,Sunny
2023-06-29 04:00:00,3661,Sunny,0,12.2,94.5,Sunny
2023-06-29 05:00:00,686,Cloudy,0,14.2,73.6,Cloudy
2023-06-29 06:00:00,1086,Cloudy,0,31.6,93.0,Cloudy
2023-06-29 07:00:00,4181,Sunny,0,34.8,97.8,Sunny
2023-06-29 08:00:00,2198,Sunny,0,10.7,59.8,Sunny
2023-06-29 09:00:00,3915,Sunny,0,-9.1,38.7,Sunny
2023-06-29 10:00:00,3207,Sunny,0,33.1,35.5,Sunny
2023-06-29 11:00:00,3637,Sunny,0,-1.3,37.8,Sunny
2023-06-29 12:00:00,3344,Rainy,0,21.1,76.7,Rainy
2023-06-29 13:00:00,4311,Sunny,0,-8.8,23.2,Sunny
2023-06-29 14:00:00,2480,Sunny,0,10.0,24.1,Sunny
2023-06-29 15:00:00,1929,Rainy,0,39.3,68.7,Rainy
2023-06-29 16:00:00,4016,Sunny,1,-5.0,71.4,Sunny
2023-06-29 17:00:00,3763,Rainy,0,11.2,73.2,Rainy
2023-06-29 18:00:00,4176,Cloudy,0,5.4,49.8,Cloudy
2023-06-29 19:00:00,4156,Rainy,0,35.3,84.5,Rainy
2023-06-29 20:00:00,2061,Cloudy,0,33.5,62.7,Cloudy
2023-06-29 21:00:00,3423,Rainy,0,1.9,28.4,Rainy
2023-06-29 22:00:00,2193,Sunny,0,-5.9,83.8,Sunny
2023-06-29 23:00:00,2550,Cloudy,1,21.4,96.2,Cloudy
2023-06-30 00:00:00,4631,Sunny,0,6.8,24.8,Sunny
2023-06-30 01:00:00,1339,Rainy,0,23.6,51.3,Rainy
2023-06-30 02:00:00,1497,Sunny,0,-8.4,59.0,Sunny
2023-06-30 03:00:00,3249,Sunny,0,-3.3,31.7,Sunny
2023-06-30 04:00:00,1993,Sunny,1,24.3,89.4,Sunny
2023-06-30 05:00:00,3233,Sunny,1,0.6,42.7,Sunny
2023-06-30 06:00:00,3266,Rainy,0,32.9,82.6,Rainy
2023-06-30 07:00:00,3186,Sunny,1,-7.1,73.7,Sunny
2023-06-30 08:00:00,3368,Sunny,1,0.8,67.8,Sunny
2023-06-30 09:00:00,2832,Sunny,0,39.9,35.4,Sunny
2023-06-30 10:00:00,1040,Sunny,0,11.7,37.7,Sunny
2023-06-30 11:00:00,4970,Sunny,0,25.1,23.8,Sunny
2023-06-30 12:00:00,2203,Sunny,0,-0.9,39.3,Sunny
2023-06-30 13:00:00,275,Rainy,0,20.5,47.6,Rainy
2023-06-30 14:00:00,826,Rainy,0,26.3,86.7,Rainy
2023-06-30 15:00:00,2887,Cloudy,0,5.7,49.3,Cloudy
2023-06-30 16:00:00,737,Rainy,0,31.4,80.4,Rainy
2023-06-30 17:00:00,579,Sunny,0,20.2,55.2,Sunny
2023-06-30 18:00:00,3492,Sunny,0,9.5,82.8,Sunny
2023-06-30 19:00:00,2203,Sunny,0,17.9,98.1,Sunny
2023-06-30 20:00:00,1344,Rainy,0,18.8,39.2,Rainy
2023-06-30 21:00:00,1576,Sunny,0,-1.7,89.0,Sunny
2023-06-30 22:00:00,4824,Cloudy,0,10.1,69.7,Cloudy
2023-06-30 23:00:00,2946,Rainy,0,7.2,85.4,Rainy
2023-07-01 00:00:00,3153,Rainy,0,10.0,72.1,Rainy
2023-07-01 01:00:00,2490,Sunny,0,28.1,53.9,Sunny
2023-07-01 02:00:00,4185,Cloudy,0,14.1,38.2,Cloudy
2023-07-01 03:00:00,3852,Rainy,0,37.0,25.6,Rainy
2023-07-01 04:00:00,894,Rainy,1,4.7,62.8,Rainy
2023-07-01 05:00:00,496,Sunny,1,10.8,99.2,Sunny
2023-07-01 06:00:00,3965,Sunny,1,29.3,79.0,Sunny
2023-07-01 07:00:00,3159,Sunny,0,17.3,46.2,Sunny
2023-07-01 08:00:00,1284,Cloudy,1,17.4,86.2,Cloudy
2023-07-01 09:00:00,276,Cloudy,0,-7.3,81.5,Cloudy
2023-07-01 10:00:00,4193,Sunny,0,9.9,42.5,Sunny
2023-07-01 11:00:00,3009,Rainy,0,3.5,21.1,Rainy
2023-07-01 12:00:00,1880,Sunny,1,40.0,29.5,Sunny
2023-07-01 13:00:00,3829,Sunny,0,5.4,90.2,Sunny
2023-07-01 14:00:00,236,Rainy,1,34.2,86.9,Rainy
2023-07-01 15:00:00,2927,Sunny,0,23.8,43.6,Sunny
2023-07-01 16:00:00,2585,Rainy,0,7.0,42.8,Rainy
2023-07-01 17:00:00,1982,Cloudy,0,17.2,83.4,Cloudy
2023-07-01 18:00:00,2974,Snowy,0,32.0,95.0,Snowy
2023-07-01 19:00:00,898,Rainy,0,34.2,82.3,Rainy
2023-07-01 20:00:00,2082,Sunny,0,-2.0,68.4,Sunny
2023-07-01 21:00:00,1302,Sunny,0,7.0,39.4,Sunny
2023-07-01 22:00:00,1931,Rainy,0,6.8,62.1,Rainy
2023-07-01 23:00:00,319,Cloudy,0,-7.9,38.7,Cloudy
2023-07-02 00:00:00,1680,Sunny,0,19.9,84.6,Sunny
2023-07-02 01:00:00,4455,Sunny,0,32.7,51.0,Sunny
2023-07-02 02:00:00,3253,Cloudy,1,9.1,86.7,Cloudy
2023-07-02 03:00:00,1624,Sunny,0,27.0,50.5,Sunny
2023-07-02 04:00:00,2942,Snowy,0,21.4,85.9,Snowy
2023-07-02 05:00:00,1745,Sunny,0,8.8,46.7,Sunny
2023-07-02 06:00:00,3308,Cloudy,0,-2.9,55.2,Cloudy
2023-07-02 07:00:00,3312,Sunny,0,25.5,69.2,Sunny
2023-07-02 08:00:00,1495,Cloudy,0,32.7,25.6,Cloudy
2023-07-02 09:00:00,269,Rainy,0,24.3,95.9,Rainy
2023-07-02 10:00:00,102,Rainy,0,-9.1,65.9,Rainy
2023-07-02 11:00:00,1807,Sunny,0,0.8,60.6,Sunny
2023-07-02 12:00:00,1716,Sunny,0,-6.5,87.2,Sunny
2023-07-02 13:00:00,2835,Sunny,0,18.5,89.3,Sunny
2023-07-02 14:00:00,769,Sunny,0,27.8,61.8,Sunny
2023-07-02 15:00:00,455,Sunny,0,-4.5,94.2,Sunny
2023-07-02 16:00:00,2344,Sunny,0,31.9,25.2,Sunny
2023-07-02 17:00:00,121,Sunny,0,17.8,29.1,Sunny
2023-07-02 18:00:00,2103,Rainy,0,24.5,67.7,Rainy
2023-07-02 19:00:00,1279,Rainy,0,38.6,48.3,Rainy
2023-07-02 20:00:00,1617,Sunny,0,-5.8,57.1,Sunny
2023-07-02 21:00:00,3732,Cloudy,0,35.1,46.2,Cloudy
2023-07-02 22:00:00,3003,Rainy,0,-3.7,52.4,Rainy
2023-07-02 23:00:00,4532,Snowy,0,9.6,85.8,Snowy
2023-07-03 00:00:00,748,Sunny,0,32.6,67.5,Sunny
2023-07-03 01:00:00,876,Sunny,0,35.3,99.8,Sunny
2023-07-03 02:00:00,398,Snowy,0,15.3,83.0,Snowy
2023-07-03 03:00:00,3958,Rainy,0,19.7,41.9,Rainy
2023-07-03 04:00:00,357,Sunny,0,25.4,41.1,Sunny
2023-07-03 05:00:00,3466,Cloudy,0,31.6,46.9,Cloudy
2023-07-03 06:00:00,2384,Sunny,1,-3.9,87.5,Sunny
2023-07-03 07:00:00,4911,Cloudy,0,30.5,22.2,Cloudy
2023-07-03 08:00:00,4870,Sunny,0,14.1,38.4,Sunny
2023-07-03 09:00:00,2859,Sunny,1,12.5,92.4,Sunny
2023-07-03 10:00:00,3608,Sunny,0,11.2,71.2,Sunny
2023-07-03 11:00:00,4528,Rainy,0,15.5,38.1,Rainy
2023-07-03 12:00:00,3527,Rainy,0,37.3,37.5,Rainy
2023-07-03 13:00:00,4670,Sunny,0,17.4,89.0,Sunny
2023-07-03 14:00:00,2736,Snowy,0,37.7,91.5,Snowy
2023-07-03 15:00:00,3035,Rainy,1,-1.0,40.5,Rainy
2023-07-03 16:00:00,325,Sunny,0,26.2,53.6,Sunny
2023-07-03 17:00:00,2597,Sunny,1,30.6,86.8,Sunny
2023-07-03 18:00:00,2814,Sunny,0,24.0,81.7,Sunny
2023-07-03 19:00:00,386,Rainy,0,20.3,85.1,Rainy
2023-07-03 20:00:00,2023,Rainy,0,18.2,61.5,Rainy
2023-07-03 21:00:00,3029,Rainy,0,33.0,92.9,Rainy
2023-07-03 22:00:00,4626,Rainy,0,31.1,46.1,Rainy
2023-07-03 23:00:00,4018,Sunny,1,-3.9,32.5,Sunny
2023-07-04 00:00:00,960,Rainy,0,32.4,76.7,Rainy
2023-07-04 01:00:00,2046,Sunny,0,10.7,63.1,Sunny
2023-07-04 02:00:00,3179,Sunny,0,2.7,88.4,Sunny
2023-07-04 03:00:00,4254,Sunny,0,33.5,26.5,Sunny
2023-07-04 04:00:00,3807,Sunny,0,11.6,87.5,Sunny
2023-07-04 05:00:00,377,Rainy,0,30.4,43.5,Rainy
2023-07-04 06:00:00,1849,Rainy,0,3.2,72.4,Rainy
2023-07-04 07:00:00,364,Sunny,0,-9.8,23.2,Sunny
2023-07-04 08:00:00,3595,Sunny,0,14.8,68.8,Sunny
2023-07-04 09:00:00,1184,Snowy,0,-5.0,77.4,Snowy
2023-07-04 10:00:00,2796,Snowy,0,27.7,49.5,Snowy
2023-07-04 11:00:00,4926,Cloudy,1,3.8,37.2,Cloudy
2023-07-04 12:00:00,1570,Sunny,0,12.2,63.0,Sunny
2023-07-04 13:00:00,205,Rainy,0,-5.6,86.7,Rainy
2023-07-04 14:00:00,1774,Sunny,1,4.3,45.9,Sunny
2023-07-04 15:00:00,3393,Rainy,0,29.1,40.2,Rainy
2023-07-04 16:00:00,936,Rainy,1,-2.4,42.3,Rainy
2023-07-04 17:00:00,3123,Sunny,0,22.4,95.9,Sunny
2023-07-04 18:00:00,2855,Sunny,0,35.9,48.7,Sunny
2023-07-04 19:00:00,771,Rainy,0,24.0,20.3,Rainy
2023-07-04 20:00:00,962,Sunny,0,30.6,82.5,Sunny
2023-07-04 21:00:00,3407,Sunny,0,-4.6,75.9,Sunny
2023-07-04 22:00:00,920,Rainy,0,2.5,30.3,Rainy
2023-07-04 23:00:00,4158,Rainy,0,34.7,98.8,Rainy
2023-07-05 00:00:00,547,Cloudy,1,25.8,68.6,Cloudy
2023-07-05 01:00:00,1806,Snowy,0,22.0,60.1,Snowy
2023-07-05 02:00:00,1167,Rainy,1,23.2,50.6,Rainy
2023-07-05 03:00:00,3459,Rainy,0,10.7,91.9,Rainy
2023-07-05 04:00:00,2878,Rainy,0,-7.8,39.5,Rainy
2023-07-05 05:00:00,1697,Rainy,0,29.2,42.9,Rainy
2023-07-05 06:00:00,3033,Sunny,0,23.9,29.8,Sunny
2023-07-05 07:00:00,192,Rainy,0,13.6,80.7,Rainy
2023-07-05 08:00:00,2811,Sunny,0,35.0,67.6,Sunny
2023-07-05 09:00:00,3485,Rainy,0,6.8,68.7,Rainy
2023-07-05 10:00:00,4710,Sunny,0,4.7,37.5,Sunny
2023-07-05 11:00:00,2481,Rainy,0,33.6,72.1,Rainy
2023-07-05 12:00:00,4562,Sunny,0,29.8,81.2,Sunny
2023-07-05 13:00:00,1898,Sunny,0,15.7,48.6,Sunny
2023-07-05 14:00:00,2746,Sunny,0,-3.5,84.1,Sunny
2023-07-05 15:00:00,1767,Rainy,0,0.8,47.9,Rainy
2023-07-05 16:00:00,3122,Cloudy,0,22.8,80.7,Cloudy
2023-07-05 17:00:00,1117,Rainy,1,9.3,22.7,Rainy
2023-07-05 18:00:00,2836,Sunny,0,31.8,64.1,Sunny
2023-07-05 19:00:00,3841,Sunny,0,37.5,97.6,Sunny
2023-07-05 20:00:00,1338,Rainy,0,30.3,98.5,Rainy
2023-07-05 21:00:00,3921,Sunny,1,8.9,42.5,Sunny
2023-07-05 22:00:00,1856,Rainy,0,29.4,55.3,Rainy
2023-07-05 23:00:00,1554,Rainy,0,7.6,25.0,Rainy
2023-07-06 00:00:00,3358,Rainy,0,-1.6,89.9,Rainy
2023-07-06 01:00:00,3001,Sunny,0,-8.3,65.5,Sunny
2023-07-06 02:00:00,121,Rainy,0,9.3,50.8,Rainy
2023-07-06 03:00:00,1740,Sunny,0,35.2,29.0,Sunny
2023-07-06 04:00:00,1394,Sunny,0,1.9,95.7,Sunny
2023-07-06 05:00:00,3353,Sunny,1,0.3,62.4,Sunny
2023-07-06 06:00:00,3163,Sunny,0,38.5,42.6,Sunny
2023-07-06 07:00:00,932,Sunny,0,-8.7,48.0,Sunny
2023-07-06 08:00:00,4284,Cloudy,1,29.3,41.7,Cloudy
2023-07-06 09:00:00,2712,Sunny,0,6.1,68.1,Sunny
2023-07-06 10:00:00,1554,Rainy,0,-8.1,94.4,Rainy
2023-07-06 11:00:00,2513,Sunny,0,35.9,88.5,Sunny
2023-07-06 12:00:00,2603,Sunny,0,-3.0,56.8,Sunny
2023-07-06 13:00:00,782,Sunny,0,17.6,86.1,Sunny
2023-07-06 14:00:00,1798,Cloudy,0,3.7,53.8,Cloudy
2023-07-06 15:00:00,3974,Cloudy,0,-6.7,40.2,Cloudy
2023-07-06 16:00:00,473,Cloudy,0,-7.5,98.7,Cloudy
2023-07-06 17:00:00,3528,Sunny,1,-4.2,44.3,Sunny
2023-07-06 18:00:00,1641,Sunny,0,-6.4,45.9,Sunny
2023-07-06 19:00:00,4535,Cloudy,0,28.0,99.2,Cloudy
2023-07-06 20:00:00,4487,Sunny,1,14.3,30.7,Sunny
2023-07-06 21:00:00,4759,Sunny,0,7.1,80.8,Sunny
2023-07-06 22:00:00,542,Rainy,0,10.9,94.9,Rainy
2023-07-06 23:00:00,241,Snowy,0,36.4,60.9,Snowy
2023-07-07 00:00:00,548,Rainy,0,35.5,20.2,Rainy
2023-07-07 01:00:00,4967,Cloudy,1,25.8,50.0,Cloudy
2023-07-07 02:00:00,1306,Cloudy,0,34.2,28.9,Cloudy
2023-07-07 03:00:00,2018,Sunny,0,6.0,53.3,Sunny
2023-07-07 04:00:00,4372,Rainy,0,9.1,83.2,Rainy
2023-07-07 05:00:00,2236,Rainy,0,20.7,55.1,Rainy
2023-07-07 06:00:00,866,Sunny,0,21.2,54.6,Sunny
2023-07-07 07:00:00,3270,Rainy,0,14.1,64.5,Rainy
2023-07-07 08:00:00,1523,Sunny,0,10.0,66.5,Sunny
2023-07-07 09:00:00,1136,Rainy,1,39.3,88.5,Rainy
2023-07-07 10:00:00,4249,Rainy,0,31.1,44.7,Rainy
2023-07-07 11:00:00,1924,Cloudy,0,11.7,85.7,Cloudy
2023-07-07 12:00:00,920,Cloudy,0,26.4,65.3,Cloudy
2023-07-07 13:00:00,4813,Sunny,0,3.5,44.0,Sunny
2023-07-07 14:00:00,2092,Snowy,0,-5.0,43.6,Snowy
2023-07-07 15:00:00,322,Sunny,0,7.6,48.9,Sunny
2023-07-07 16:00:00,1079,Sunny,0,10.1,69.8,Sunny
2023-07-07 17:00:00,3268,Rainy,0,-9.2,38.5,Rainy
2023-07-07 18:00:00,4119,Snowy,0,30.7,93.6,Snowy
2023-07-07 19:00:00,1101,Snowy,0,8.0,66.0,Snowy
2023-07-07 20:00:00,4083,Cloudy,1,19.0,93.6,Cloudy
2023-07-07 21:00:00,1623,Sunny,0,-6.3,23.7,Sunny
2023-07-07 22:00:00,3240,Sunny,0,-1.3,47.4,Sunny
2023-07-07 23:00:00,4438,Sunny,0,34.5,21.8,Sunny
2023-07-08 00:00:00,3847,Rainy,0,20.4,41.8,Rainy
2023-07-08 01:00:00,3339,Sunny,0,37.5,89.0,Sunny
2023-07-08 02:00:00,3797,Rainy,0,39.9,22.9,Rainy
2023-07-08 03:00:00,2155,Rainy,0,8.6,54.9,Rainy
2023-07-08 04:00:00,357,Rainy,0,4.9,29.4,Rainy
2023-07-08 05:00:00,3409,Cloudy,0,32.9,53.3,Cloudy
2023-07-08 06:00:00,3226,Rainy,0,39.9,87.1,Rainy
2023-07-08 07:00:00,1301,Sunny,1,21.5,69.8,Sunny
2023-07-08 08:00:00,2797,Sunny,0,29.8,78.9,Sunny
2023-07-08 09:00:00,1567,Rainy,0,29.1,47.9,Rainy
2023-07-08 10:00:00,1428,Sunny,0,7.8,95.6,Sunny
2023-07-08 11:00:00,4941,Sunny,1,18.7,76.7,Sunny
2023-07-08 12:00:00,2011,Sunny,0,31.7,53.7,Sunny
2023-07-08 13:00:00,4355,Rainy,0,24.4,54.1,Rainy
2023-07-08 14:00:00,2913,Sunny,0,-8.9,93.5,Sunny
2023-07-08 15:00:00,2706,Rainy,0,6.8,66.1,Rainy
2023-07-08 16:00:00,2544,Cloudy,0,-2.8,76.5,Cloudy
2023-07-08 17:00:00,4617,Sunny,0,1.6,53.4,Sunny
2023-07-08 18:00:00,4055,Sunny,0,35.3,37.9,Sunny
2023-07-08 19:00:00,3613,Rainy,0,-8.2,77.9,Rainy
2023-07-08 20:00:00,972,Sunny,0,1.0,68.6,Sunny
2023-07-08 21:00:00,4282,Sunny,0,5.5,60.1,Sunny
2023-07-08 22:00:00,4512,Sunny,0,20.8,69.9,Sunny
2023-07-08 23:00:00,3009,Cloudy,0,16.7,36.7,Cloudy
2023-07-09 00:00:00,233,Sunny,0,0.9,83.5,Sunny
2023-07-09 01:00:00,3408,Cloudy,0,-1.8,95.9,Cloudy
2023-07-09 02:00:00,1448,Sunny,0,1.8,91.3,Sunny
2023-07-09 03:00:00,2846,Sunny,0,15.1,45.7,Sunny
2023-07-09 04:00:00,586,Sunny,0,3.6,52.5,Sunny
2023-07-09 05:00:00,1323,Sunny,1,37.4,84.7,Sunny
2023-07-09 06:00:00,3017,Sunny,0,13.2,67.6,Sunny
2023-07-09 07:00:00,3099,Cloudy,0,-7.1,63.8,Cloudy
2023-07-09 08:00:00,1146,Rainy,0,26.5,94.1,Rainy
2023-07-09 09:00:00,1355,Cloudy,0,6.4,62.9,Cloudy
2023-07-09 10:00:00,965,Rainy,0,22.7,61.2,Rainy
2023-07-09 11:00:00,3131,Rainy,0,4.0,23.4,Rainy
2023-07-09 12:00:00,4297,Rainy,0,18.5,25.6,Rainy
2023-07-09 13:00:00,1078,Sunny,0,28.6,20.6,Sunny
2023-07-09 14:00:00,2027,Sunny,0,36.4,93.1,Sunny
2023-07-09 15:00:00,3404,Rainy,0,3.1,52.7,Rainy
2023-07-09 16:00:00,2561,Sunny,0,6.7,57.5,Sunny
2023-07-09 17:00:00,320,Sunny,0,13.2,87.6,Sunny
2023-07-09 18:00:00,1236,Rainy,0,36.4,68.7,Rainy
2023-07-09 19:00:00,4605,Cloudy,0,35.1,68.8,Cloudy
2023-07-09 20:00:00,4250,Sunny,0,-5.5,43.7,Sunny
2023-07-09 21:00:00,3814,Sunny,0,-3.4,86.7,Sunny
2023-07-09 22:00:00,2448,Sunny,1,14.8,33.3,Sunny
2023-07-09 23:00:00,4579,Sunny,0,-4.7,24.3,Sunny
2023-07-10 00:00:00,4285,Rainy,1,7.3,35.3,Rainy
2023-07-10 01:00:00,4232,Sunny,0,-2.6,41.4,Sunny
2023-07-10 02:00:00,1761,Sunny,0,21.8,42.6,Sunny
2023-07-10 03:00:00,2280,Sunny,1,37.5,73.6,Sunny
2023-07-10 04:00:00,178,Snowy,0,39.8,37.4,Snowy
2023-07-10 05:00:00,1319,Rainy,0,8.8,74.1,Rainy
2023-07-10 06:00:00,3722,Rainy,0,20.0,27.3,Rainy
2023-07-10 07:00:00,1651,Sunny,0,32.8,31.8,Sunny
2023-07-10 08:00:00,4815,Rainy,1,-4.1,60.7,Rainy
2023-07-10 09:00:00,4020,Rainy,0,24.5,93.8,Rainy
2023-07-10 10:00:00,4294,Sunny,0,10.4,88.8,Sunny
2023-07-10 11:00:00,4997,Sunny,0,0.3,97.5,Sunny
2023-07-10 12:00:00,677,Sunny,0,10.1,72.0,Sunny
2023-07-10 13:00:00,3847,Rainy,0,-6.2,74.1,Rainy
2023-07-10 14:00:00,2094,Cloudy,0,24.8,70.0,Cloudy
2023-07-10 15:00:00,3602,Cloudy,0,2.6,69.8,Cloudy
2023-07-10 16:00:00,2391,Cloudy,0,5.6,31.8,Cloudy
2023-07-10 17:00:00,3264,Rainy,0,-3.9,63.5,Rainy
2023-07-10 18:00:00,299,Sunny,0,33.2,50.9,Sunny
2023-07-10 19:00:00,2975,Sunny,1,14.7,55.4,Sunny
2023-07-10 20:00:00,1024,Rainy,0,18.6,61.9,Rainy
2023-07-10 21:00:00,1375,Rainy,0,18.5,30.3,Rainy
2023-07-10 22:00:00,1033,Sunny,1,10.5,48.8,Sunny
2023-07-10 23:00:00,938,Sunny,0,-0.4,25.1,Sunny
2023-07-11 00:00:00,2987,Rainy,0,27.3,98.4,Rainy
2023-07-11 01:00:00,2167,Sunny,1,-3.6,29.5,Sunny
2023-07-11 02:00:00,2722,Rainy,0,-4.8,40.7,Rainy
2023-07-11 03:00:00,1376,Rainy,0,25.5,91.3,Rainy
2023-07-11 04:00:00,520,Rainy,0,0.4,58.6,Rainy
2023-07-11 05:00:00,2037,Rainy,0,5.3,30.9,Rainy
2023-07-11 06:00:00,140,Sunny,0,13.8,50.7,Sunny
2023-07-11 07:00:00,579,Cloudy,1,12.5,29.3,Cloudy
2023-07-11 08:00:00,4806,Sunny,0,25.4,36.0,Sunny
2023-07-11 09:00:00,4109,Rainy,0,21.2,24.2,Rainy
2023-07-11 10:00:00,4884,Cloudy,0,22.2,55.1,Cloudy
2023-07-11 11:00:00,2823,Sunny,0,25.7,84.5,Sunny
2023-07-11 12:00:00,1736,Sunny,0,4.6,66.9,Sunny
2023-07-11 13:00:00,241,Rainy,0,6.1,68.5,Rainy
2023-07-11 14:00:00,2036,Rainy,0,11.9,36.0,Rainy
2023-07-11 15:00:00,3673,Sunny,0,5.4,47.5,Sunny
2023-07-11 16:00:00,2235,Sunny,0,39.2,87.6,Sunny
2023-07-11 17:00:00,4490,Rainy,0,30.7,27.0,Rainy
2023-07-11 18:00:00,1058,Rainy,0,-1.8,88.6,Rainy
2023-07-11 19:00:00,3833,Cloudy,0,-9.7,58.7,Cloudy
2023-07-11 20:00:00,4348,Sunny,0,-7.9,87.0,Sunny
2023-07-11 21:00:00,4718,Sunny,0,2.2,45.4,Sunny
2023-07-11 22:00:00,4337,Cloudy,1,-4.3,47.1,Cloudy
2023-07-11 23:00:00,2102,Rainy,0,16.7,80.1,Rainy
2023-07-12 00:00:00,3358,Rainy,0,32.9,82.8,Rainy
2023-07-12 01:00:00,1766,Sunny,0,26.8,38.4,Sunny
2023-07-12 02:00:00,360,Sunny,0,0.8,97.8,Sunny
2023-07-12 03:00:00,4588,Rainy,0,10.0,26.8,Rainy
2023-07-12 04:00:00,1310,Rainy,0,15.4,25.5,Rainy
2023-07-12 05:00:00,3982,Rainy,0,30.5,67.6,Rainy
2023-07-12 06:00:00,3318,Sunny,0,32.0,77.8,Sunny
2023-07-12 07:00:00,634,Cloudy,0,35.5,96.9,Cloudy
2023-07-12 08:00:00,2849,Sunny,0,15.5,52.4,Sunny
2023-07-12 09:00:00,409,Cloudy,0,24.7,22.0,Cloudy
2023-07-12 10:00:00,2916,Cloudy,0,-4.4,68.2,Cloudy
2023-07-12 11:00:00,2061,Sunny,0,18.3,43.2,Sunny
