timestamp,temperature,humidity,weather_condition
2023-06-25 11:00:00,30.0,79.6,Rainy
2023-06-25 12:00:00,-3.3,78.2,Cloudy
2023-06-25 13:00:00,-4.5,52.8,Rainy
2023-06-25 14:00:00,36.1,70.5,Sunny
2023-06-25 15:00:00,27.6,66.2,Rainy
2023-06-25 16:00:00,19.5,53.7,Sunny
2023-06-25 17:00:00,28.5,67.8,Rainy
2023-06-25 18:00:00,11.4,95.8,Sunny
2023-06-25 19:00:00,27.9,35.4,Cloudy
2023-06-25 20:00:00,8.6,92.5,Cloudy
2023-06-25 21:00:00,2.2,24.3,Cloudy
2023-06-25 22:00:00,26.5,44.7,Rainy
2023-06-25 23:00:00,11.0,43.1,Rainy
2023-06-26 00:00:00,39.1,70.1,Sunny
2023-06-26 01:00:00,7.5,30.5,Rainy
2023-06-26 02:00:00,36.1,90.6,Sunny
2023-06-26 03:00:00,36.6,86.3,Rainy
2023-06-26 04:00:00,2.1,72.2,Sunny
2023-06-26 05:00:00,29.9,56.7,Cloudy
2023-06-26 06:00:00,11.7,94.6,Rainy
2023-06-26 07:00:00,35.9,86.5,Rainy
2023-06-26 08:00:00,12.5,59.9,Sunny
2023-06-26 09:00:00,27.2,76.1,Snowy
2023-06-26 10:00:00,13.3,65.4,Rainy
2023-06-26 11:00:00,1.4,67.0,Sunny
2023-06-26 12:00:00,-0.0,46.5,Rainy
2023-06-26 13:00:00,11.3,57.0,Snowy
2023-06-26 14:00:00,27.8,26.2,Cloudy
2023-06-26 15:00:00,20.3,48.6,Sunny
2023-06-26 16:00:00,24.4,75.7,Sunny
2023-06-26 17:00:00,4.1,96.3,Rainy
2023-06-26 18:00:00,14.1,97.0,Sunny
2023-06-26 19:00:00,-7.8,64.5,Sunny
2023-06-26 20:00:00,30.9,68.5,Rainy
2023-06-26 21:00:00,39.5,34.9,Sunny
2023-06-26 22:00:00,10.3,75.6,Sunny
2023-06-26 23:00:00,-9.5,25.7,Sunny
2023-06-27 00:00:00,-1.5,42.8,Rainy
2023-06-27 01:00:00,22.6,73.5,Sunny
2023-06-27 02:00:00,20.6,44.8,Rainy
2023-06-27 03:00:00,29.4,24.0,Cloudy
2023-06-27 04:00:00,2.7,86.5,Sunny
2023-06-27 05:00:00,28.2,44.8,Rainy
2023-06-27 06:00:00,24.4,25.0,Rainy
2023-06-27 07:00:00,6.1,26.0,Sunny
2023-06-27 08:00:00,17.3,40.1,Cloudy
2023-06-27 09:00:00,-2.6,34.2,Sunny
2023-06-27 10:00:00,12.6,81.9,Sunny
2023-06-27 11:00:00,34.1,45.7,Sunny
2023-06-27 12:00:00,11.1,84.4,Sunny
2023-06-27 13:00:00,32.0,33.9,Sunny
2023-06-27 14:00:00,19.5,59.4,Sunny
2023-06-27 15:00:00,-0.4,75.0,Sunny
2023-06-27 16:00:00,19.1,72.2,Rainy
2023-06-27 17:00:00,15.3,68.1,Snowy
2023-06-27 18:00:00,9.9,94.0,Rainy
2023-06-27 19:00:00,-4.0,38.3,Rainy
2023-06-27 20:00:00,10.8,59.5,Cloudy
2023-06-27 21:00:00,-6.4,90.7,Sunny
2023-06-27 22:00:00,-5.1,26.2,Sunny
2023-06-27 23:00:00,10.8,24.5,Cloudy
2023-06-28 00:00:00,5.3,38.7,Sunny
2023-06-28 01:00:00,36.3,70.6,Rainy
2023-06-28 02:00:00,8.8,40.8,Sunny
2023-06-28 03:00:00,27.9,35.2,Sunny
2023-06-28 04:00:00,16.5,56.7,Rainy
2023-06-28 05:00:00,25.2,69.1,Sunny
2023-06-28 06:00:00,3.0,39.9,Cloudy
2023-06-28 07:00:00,37.1,44.1,Sunny
2023-06-28 08:00:00,16.5,69.1,Sunny
2023-06-28 09:00:00,31.6,95.7,Sunny
2023-06-28 10:00:00,8.3,74.0,Sunny
2023-06-28 11:00:00,-5.0,82.6,Sunny
2023-06-28 12:00:00,23.7,49.3,Sunny
2023-06-28 13:00:00,-9.6,41.8,Sunny
2023-06-28 14:00:00,13.8,56.3,Sunny
2023-06-28 15:00:00,-0.4,84.6,Snowy
2023-06-28 16:00:00,21.4,56.5,Rainy
2023-06-28 17:00:00,39.0,87.7,Sunny
2023-06-28 18:00:00,13.2,99.1,Rainy
2023-06-28 19:00:00,30.9,25.8,Rainy
2023-06-28 20:00:00,15.4,23.6,Rainy
2023-06-28 21:00:00,14.8,32.0,Rainy
2023-06-28 22:00:00,36.5,50.7,Cloudy
2023-06-28 23:00:00,34.5,30.5,Cloudy
2023-06-29 00:00:00,29.3,89.7,Rainy
2023-06-29 01:00:00,4.8,21.9,Rainy
2023-06-29 02:00:00,17.3,45.3,Sunny
2023-06-29 03:00:00,1.2,34.8,Sunny
2023-06-29 04:00:00,12.2,94.5,Sunny
2023-06-29 05:00:00,14.2,73.6,Cloudy
2023-06-29 06:00:00,31.6,93.0,Cloudy
2023-06-29 07:00:00,34.8,97.8,Sunny
2023-06-29 08:00:00,10.7,59.8,Sunny
2023-06-29 09:00:00,-9.1,38.7,Sunny
2023-06-29 10:00:00,33.1,35.5,Sunny
2023-06-29 11:00:00,-1.3,37.8,Sunny
2023-06-29 12:00:00,21.1,76.7,Rainy
2023-06-29 13:00:00,-8.8,23.2,Sunny
2023-06-29 14:00:00,10.0,24.1,Sunny
2023-06-29 15:00:00,39.3,68.7,Rainy
2023-06-29 16:00:00,-5.0,71.4,Sunny
2023-06-29 17:00:00,11.2,73.2,Rainy
2023-06-29 18:00:00,5.4,49.8,Cloudy
2023-06-29 19:00:00,35.3,84.5,Rainy
2023-06-29 20:00:00,33.5,62.7,Cloudy
2023-06-29 21:00:00,1.9,28.4,Rainy
2023-06-29 22:00:00,-5.9,83.8,Sunny
2023-06-29 23:00:00,21.4,96.2,Cloudy
2023-06-30 00:00:00,6.8,24.8,Sunny
2023-06-30 01:00:00,23.6,51.3,Rainy
2023-06-30 02:00:00,-8.4,59.0,Sunny
2023-06-30 03:00:00,-3.3,31.7,Sunny
2023-06-30 04:00:00,24.3,89.4,Sunny
2023-06-30 05:00:00,0.6,42.7,Sunny
2023-06-30 06:00:00,32.9,82.6,Rainy
2023-06-30 07:00:00,-7.1,73.7,Sunny
2023-06-30 08:00:00,0.8,67.8,Sunny
2023-06-30 09:00:00,39.9,35.4,Sunny
2023-06-30 10:00:00,11.7,37.7,Sunny
2023-06-30 11:00:00,25.1,23.8,Sunny
2023-06-30 12:00:00,-0.9,39.3,Sunny
2023-06-30 13:00:00,20.5,47.6,Rainy
2023-06-30 14:00:00,26.3,86.7,Rainy
2023-06-30 15:00:00,5.7,49.3,Cloudy
2023-06-30 16:00:00,31.4,80.4,Rainy
2023-06-30 17:00:00,20.2,55.2,Sunny
2023-06-30 18:00:00,9.5,82.8,Sunny
2023-06-30 19:00:00,17.9,98.1,Sunny
2023-06-30 20:00:00,18.8,39.2,Rainy
2023-06-30 21:00:00,-1.7,89.0,Sunny
2023-06-30 22:00:00,10.1,69.7,Cloudy
2023-06-30 23:00:00,7.2,85.4,Rainy
2023-07-01 00:00:00,10.0,72.1,Rainy
2023-07-01 01:00:00,28.1,53.9,Sunny
2023-07-01 02:00:00,14.1,38.2,Cloudy
2023-07-01 03:00:00,37.0,25.6,Rainy
2023-07-01 04:00:00,4.7,62.8,Rainy
2023-07-01 05:00:00,10.8,99.2,Sunny
2023-07-01 06:00:00,29.3,79.0,Sunny
2023-07-01 07:00:00,17.3,46.2,Sunny
2023-07-01 08:00:00,17.4,86.2,Cloudy
2023-07-01 09:00:00,-7.3,81.5,Cloudy
2023-07-01 10:00:00,9.9,42.5,Sunny
2023-07-01 11:00:00,3.5,21.1,Rainy
2023-07-01 12:00:00,40.0,29.5,Sunny
2023-07-01 13:00:00,5.4,90.2,Sunny
2023-07-01 14:00:00,34.2,86.9,Rainy
2023-07-01 15:00:00,23.8,43.6,Sunny
2023-07-01 16:00:00,7.0,42.8,Rainy
2023-07-01 17:00:00,17.2,83.4,Cloudy
2023-07-01 18:00:00,32.0,95.0,Snowy
2023-07-01 19:00:00,34.2,82.3,Rainy
2023-07-01 20:00:00,-2.0,68.4,Sunny
2023-07-01 21:00:00,7.0,39.4,Sunny
2023-07-01 22:00:00,6.8,62.1,Rainy
2023-07-01 23:00:00,-7.9,38.7,Cloudy
2023-07-02 00:00:00,19.9,84.6,Sunny
2023-07-02 01:00:00,32.7,51.0,Sunny
2023-07-02 02:00:00,9.1,86.7,Cloudy
2023-07-02 03:00:00,27.0,50.5,Sunny
2023-07-02 04:00:00,21.4,85.9,Snowy
2023-07-02 05:00:00,8.8,46.7,Sunny
2023-07-02 06:00:00,-2.9,55.2,Cloudy
2023-07-02 07:00:00,25.5,69.2,Sunny
2023-07-02 08:00:00,32.7,25.6,Cloudy
2023-07-02 09:00:00,24.3,95.9,Rainy
2023-07-02 10:00:00,-9.1,65.9,Rainy
2023-07-02 11:00:00,0.8,60.6,Sunny
2023-07-02 12:00:00,-6.5,87.2,Sunny
2023-07-02 13:00:00,18.5,89.3,Sunny
2023-07-02 14:00:00,27.8,61.8,Sunny
2023-07-02 15:00:00,-4.5,94.2,Sunny
2023-07-02 16:00:00,31.9,25.2,Sunny
2023-07-02 17:00:00,17.8,29.1,Sunny
2023-07-02 18:00:00,24.5,67.7,Rainy
2023-07-02 19:00:00,38.6,48.3,Rainy
2023-07-02 20:00:00,-5.8,57.1,Sunny
2023-07-02 21:00:00,35.1,46.2,Cloudy
2023-07-02 22:00:00,-3.7,52.4,Rainy
2023-07-02 23:00:00,9.6,85.8,Snowy
2023-07-03 00:00:00,32.6,67.5,Sunny
2023-07-03 01:00:00,35.3,99.8,Sunny
2023-07-03 02:00:00,15.3,83.0,Snowy
2023-07-03 03:00:00,19.7,41.9,Rainy
2023-07-03 04:00:00,25.4,41.1,Sunny
2023-07-03 05:00:00,31.6,46.9,Cloudy
2023-07-03 06:00:00,-3.9,87.5,Sunny
2023-07-03 07:00:00,30.5,22.2,Cloudy
2023-07-03 08:00:00,14.1,38.4,Sunny
2023-07-03 09:00:00,12.5,92.4,Sunny
2023-07-03 10:00:00,11.2,71.2,Sunny
2023-07-03 11:00:00,15.5,38.1,Rainy
2023-07-03 12:00:00,37.3,37.5,Rainy
2023-07-03 13:00:00,17.4,89.0,Sunny
2023-07-03 14:00:00,37.7,91.5,Snowy
2023-07-03 15:00:00,-1.0,40.5,Rainy
2023-07-03 16:00:00,26.2,53.6,Sunny
2023-07-03 17:00:00,30.6,86.8,Sunny
2023-07-03 18:00:00,24.0,81.7,Sunny
2023-07-03 19:00:00,20.3,85.1,Rainy
2023-07-03 20:00:00,18.2,61.5,Rainy
2023-07-03 21:00:00,33.0,92.9,Rainy
2023-07-03 22:00:00,31.1,46.1,Rainy
2023-07-03 23:00:00,-3.9,32.5,Sunny
2023-07-04 00:00:00,32.4,76.7,Rainy
2023-07-04 01:00:00,10.7,63.1,Sunny
2023-07-04 02:00:00,2.7,88.4,Sunny
2023-07-04 03:00:00,33.5,26.5,Sunny
2023-07-04 04:00:00,11.6,87.5,Sunny
2023-07-04 05:00:00,30.4,43.5,Rainy
2023-07-04 06:00:00,3.2,72.4,Rainy
2023-07-04 07:00:00,-9.8,23.2,Sunny
2023-07-04 08:00:00,14.8,68.8,Sunny
2023-07-04 09:00:00,-5.0,77.4,Snowy
2023-07-04 10:00:00,27.7,49.5,Snowy
2023-07-04 11:00:00,3.8,37.2,Cloudy
2023-07-04 12:00:00,12.2,63.0,Sunny
2023-07-04 13:00:00,-5.6,86.7,Rainy
2023-07-04 14:00:00,4.3,45.9,Sunny
2023-07-04 15:00:00,29.1,40.2,Rainy
2023-07-04 16:00:00,-2.4,42.3,Rainy
2023-07-04 17:00:00,22.4,95.9,Sunny
2023-07-04 18:00:00,35.9,48.7,Sunny
2023-07-04 19:00:00,24.0,20.3,Rainy
2023-07-04 20:00:00,30.6,82.5,Sunny
2023-07-04 21:00:00,-4.6,75.9,Sunny
2023-07-04 22:00:00,2.5,30.3,Rainy
2023-07-04 23:00:00,34.7,98.8,Rainy
2023-07-05 00:00:00,25.8,68.6,Cloudy
2023-07-05 01:00:00,22.0,60.1,Snowy
2023-07-05 02:00:00,23.2,50.6,Rainy
2023-07-05 03:00:00,10.7,91.9,Rainy
2023-07-05 04:00:00,-7.8,39.5,Rainy
2023-07-05 05:00:00,29.2,42.9,Rainy
2023-07-05 06:00:00,23.9,29.8,Sunny
2023-07-05 07:00:00,13.6,80.7,Rainy
2023-07-05 08:00:00,35.0,67.6,Sunny
2023-07-05 09:00:00,6.8,68.7,Rainy
2023-07-05 10:00:00,4.7,37.5,Sunny
2023-07-05 11:00:00,33.6,72.1,Rainy
2023-07-05 12:00:00,29.8,81.2,Sunny
2023-07-05 13:00:00,15.7,48.6,Sunny
2023-07-05 14:00:00,-3.5,84.1,Sunny
2023-07-05 15:00:00,0.8,47.9,Rainy
2023-07-05 16:00:00,22.8,80.7,Cloudy
2023-07-05 17:00:00,9.3,22.7,Rainy
2023-07-05 18:00:00,31.8,64.1,Sunny
2023-07-05 19:00:00,37.5,97.6,Sunny
2023-07-05 20:00:00,30.3,98.5,Rainy
2023-07-05 21:00:00,8.9,42.5,Sunny
2023-07-05 22:00:00,29.4,55.3,Rainy
2023-07-05 23:00:00,7.6,25.0,Rainy
2023-07-06 00:00:00,-1.6,89.9,Rainy
2023-07-06 01:00:00,-8.3,65.5,Sunny
2023-07-06 02:00:00,9.3,50.8,Rainy
2023-07-06 03:00:00,35.2,29.0,Sunny
2023-07-06 04:00:00,1.9,95.7,Sunny
2023-07-06 05:00:00,0.3,62.4,Sunny
2023-07-06 06:00:00,38.5,42.6,Sunny
2023-07-06 07:00:00,-8.7,48.0,Sunny
2023-07-06 08:00:00,29.3,41.7,Cloudy
2023-07-06 09:00:00,6.1,68.1,Sunny
2023-07-06 10:00:00,-8.1,94.4,Rainy
2023-07-06 11:00:00,35.9,88.5,Sunny
2023-07-06 12:00:00,-3.0,56.8,Sunny
2023-07-06 13:00:00,17.6,86.1,Sunny
2023-07-06 14:00:00,3.7,53.8,Cloudy
2023-07-06 15:00:00,-6.7,40.2,Cloudy
2023-07-06 16:00:00,-7.5,98.7,Cloudy
2023-07-06 17:00:00,-4.2,44.3,Sunny
2023-07-06 18:00:00,-6.4,45.9,Sunny
2023-07-06 19:00:00,28.0,99.2,Cloudy
2023-07-06 20:00:00,14.3,30.7,Sunny
2023-07-06 21:00:00,7.1,80.8,Sunny
2023-07-06 22:00:00,10.9,94.9,Rainy
2023-07-06 23:00:00,36.4,60.9,Snowy
2023-07-07 00:00:00,35.5,20.2,Rainy
2023-07-07 01:00:00,25.8,50.0,Cloudy
2023-07-07 02:00:00,34.2,28.9,Cloudy
2023-07-07 03:00:00,6.0,53.3,Sunny
2023-07-07 04:00:00,9.1,83.2,Rainy
2023-07-07 05:00:00,20.7,55.1,Rainy
2023-07-07 06:00:00,21.2,54.6,Sunny
2023-07-07 07:00:00,14.1,64.5,Rainy
2023-07-07 08:00:00,10.0,66.5,Sunny
2023-07-07 09:00:00,39.3,88.5,Rainy
2023-07-07 10:00:00,31.1,44.7,Rainy
2023-07-07 11:00:00,11.7,85.7,Cloudy
2023-07-07 12:00:00,26.4,65.3,Cloudy
2023-07-07 13:00:00,3.5,44.0,Sunny
2023-07-07 14:00:00,-5.0,43.6,Snowy
2023-07-07 15:00:00,7.6,48.9,Sunny
2023-07-07 16:00:00,10.1,69.8,Sunny
2023-07-07 17:00:00,-9.2,38.5,Rainy
2023-07-07 18:00:00,30.7,93.6,Snowy
2023-07-07 19:00:00,8.0,66.0,Snowy
2023-07-07 20:00:00,19.0,93.6,Cloudy
2023-07-07 21:00:00,-6.3,23.7,Sunny
2023-07-07 22:00:00,-1.3,47.4,Sunny
2023-07-07 23:00:00,34.5,21.8,Sunny
2023-07-08 00:00:00,20.4,41.8,Rainy
2023-07-08 01:00:00,37.5,89.0,Sunny
2023-07-08 02:00:00,39.9,22.9,Rainy
2023-07-08 03:00:00,8.6,54.9,Rainy
2023-07-08 04:00:00,4.9,29.4,Rainy
2023-07-08 05:00:00,32.9,53.3,Cloudy
2023-07-08 06:00:00,39.9,87.1,Rainy
2023-07-08 07:00:00,21.5,69.8,Sunny
2023-07-08 08:00:00,29.8,78.9,Sunny
2023-07-08 09:00:00,29.1,47.9,Rainy
2023-07-08 10:00:00,7.8,95.6,Sunny
2023-07-08 11:00:00,18.7,76.7,Sunny
2023-07-08 12:00:00,31.7,53.7,Sunny
2023-07-08 13:00:00,24.4,54.1,Rainy
2023-07-08 14:00:00,-8.9,93.5,Sunny
2023-07-08 15:00:00,6.8,66.1,Rainy
2023-07-08 16:00:00,-2.8,76.5,Cloudy
2023-07-08 17:00:00,1.6,53.4,Sunny
2023-07-08 18:00:00,35.3,37.9,Sunny
2023-07-08 19:00:00,-8.2,77.9,Rainy
2023-07-08 20:00:00,1.0,68.6,Sunny
2023-07-08 21:00:00,5.5,60.1,Sunny
2023-07-08 22:00:00,20.8,69.9,Sunny
2023-07-08 23:00:00,16.7,36.7,Cloudy
2023-07-09 00:00:00,0.9,83.5,Sunny
2023-07-09 01:00:00,-1.8,95.9,Cloudy
2023-07-09 02:00:00,1.8,91.3,Sunny
2023-07-09 03:00:00,15.1,45.7,Sunny
2023-07-09 04:00:00,3.6,52.5,Sunny
2023-07-09 05:00:00,37.4,84.7,Sunny
2023-07-09 06:00:00,13.2,67.6,Sunny
2023-07-09 07:00:00,-7.1,63.8,Cloudy
2023-07-09 08:00:00,26.5,94.1,Rainy
2023-07-09 09:00:00,6.4,62.9,Cloudy
2023-07-09 10:00:00,22.7,61.2,Rainy
2023-07-09 11:00:00,4.0,23.4,Rainy
2023-07-09 12:00:00,18.5,25.6,Rainy
2023-07-09 13:00:00,28.6,20.6,Sunny
2023-07-09 14:00:00,36.4,93.1,Sunny
2023-07-09 15:00:00,3.1,52.7,Rainy
2023-07-09 16:00:00,6.7,57.5,Sunny
2023-07-09 17:00:00,13.2,87.6,Sunny
2023-07-09 18:00:00,36.4,68.7,Rainy
2023-07-09 19:00:00,35.1,68.8,Cloudy
2023-07-09 20:00:00,-5.5,43.7,Sunny
2023-07-09 21:00:00,-3.4,86.7,Sunny
2023-07-09 22:00:00,14.8,33.3,Sunny
2023-07-09 23:00:00,-4.7,24.3,Sunny
2023-07-10 00:00:00,7.3,35.3,Rainy
2023-07-10 01:00:00,-2.6,41.4,Sunny
2023-07-10 02:00:00,21.8,42.6,Sunny
2023-07-10 03:00:00,37.5,73.6,Sunny
2023-07-10 04:00:00,39.8,37.4,Snowy
2023-07-10 05:00:00,8.8,74.1,Rainy
2023-07-10 06:00:00,20.0,27.3,Rainy
2023-07-10 07:00:00,32.8,31.8,Sunny
2023-07-10 08:00:00,-4.1,60.7,Rainy
2023-07-10 09:00:00,24.5,93.8,Rainy
2023-07-10 10:00:00,10.4,88.8,Sunny
2023-07-10 11:00:00,0.3,97.5,Sunny
2023-07-10 12:00:00,10.1,72.0,Sunny
2023-07-10 13:00:00,-6.2,74.1,Rainy
2023-07-10 14:00:00,24.8,70.0,Cloudy
2023-07-10 15:00:00,2.6,69.8,Cloudy
2023-07-10 16:00:00,5.6,31.8,Cloudy
2023-07-10 17:00:00,-3.9,63.5,Rainy
2023-07-10 18:00:00,33.2,50.9,Sunny
2023-07-10 19:00:00,14.7,55.4,Sunny
2023-07-10 20:00:00,18.6,61.9,Rainy
2023-07-10 21:00:00,18.5,30.3,Rainy
2023-07-10 22:00:00,10.5,48.8,Sunny
2023-07-10 23:00:00,-0.4,25.1,Sunny
2023-07-11 00:00:00,27.3,98.4,Rainy
2023-07-11 01:00:00,-3.6,29.5,Sunny
2023-07-11 02:00:00,-4.8,40.7,Rainy
2023-07-11 03:00:00,25.5,91.3,Rainy
2023-07-11 04:00:00,0.4,58.6,Rainy
2023-07-11 05:00:00,5.3,30.9,Rainy
2023-07-11 06:00:00,13.8,50.7,Sunny
2023-07-11 07:00:00,12.5,29.3,Cloudy
2023-07-11 08:00:00,25.4,36.0,Sunny
2023-07-11 09:00:00,21.2,24.2,Rainy
2023-07-11 10:00:00,22.2,55.1,Cloudy
2023-07-11 11:00:00,25.7,84.5,Sunny
2023-07-11 12:00:00,4.6,66.9,Sunny
2023-07-11 13:00:00,6.1,68.5,Rainy
2023-07-11 14:00:00,11.9,36.0,Rainy
2023-07-11 15:00:00,5.4,47.5,Sunny
2023-07-11 16:00:00,39.2,87.6,Sunny
2023-07-11 17:00:00,30.7,27.0,Rainy
2023-07-11 18:00:00,-1.8,88.6,Rainy
2023-07-11 19:00:00,-9.7,58.7,Cloudy
2023-07-11 20:00:00,-7.9,87.0,Sunny
2023-07-11 21:00:00,2.2,45.4,Sunny
2023-07-11 22:00:00,-4.3,47.1,Cloudy
2023-07-11 23:00:00,16.7,80.1,Rainy
2023-07-12 00:00:00,32.9,82.8,Rainy
2023-07-12 01:00:00,26.8,38.4,Sunny
2023-07-12 02:00:00,0.8,97.8,Sunny
2023-07-12 03:00:00,10.0,26.8,Rainy
2023-07-12 04:00:00,15.4,25.5,Rainy
2023-07-12 05:00:00,30.5,67.6,Rainy
2023-07-12 06:00:00,32.0,77.8,Sunny
2023-07-12 07:00:00,35.5,96.9,Cloudy
2023-07-12 08:00:00,15.5,52.4,Sunny
2023-07-12 09:00:00,24.7,22.0,Cloudy
2023-07-12 10:00:00,-4.4,68.2,Cloudy
2023-07-12 11:00:00,18.3,43.2,Sunny
2023-07-12 12:00:00,2.4,54.6,Sunny
2023-07-12 13:00:00,11.6,59.1,Rainy
2023-07-12 14:00:00,21.7,25.2,Rainy
2023-07-12 15:00:00,2.8,58.9,Sunny
2023-07-12 16:00:00,-7.4,54.1,Sunny
2023-07-12 17:00:00,-9.5,77.0,Sunny
2023-07-12 18:00:00,-8.9,71.7,Cloudy
2023-07-12 19:00:00,-9.6,34.8,Cloudy
2023-07-12 20:00:00,-4.5,36.5,Sunny
2023-07-12 21:00:00,2.0,40.1,Sunny
2023-07-12 22:00:00,1.1,34.3,Rainy
2023-07-12 23:00:00,39.3,72.6,Rainy
2023-07-13 00:00:00,5.3,99.6,Rainy
2023-07-13 01:00:00,-3.6,72.2,Sunny
2023-07-13 02:00:00,17.3,68.5,Sunny
2023-07-13 03:00:00,32.9,52.8,Cloudy
2023-07-13 04:00:00,23.9,45.0,Sunny
2023-07-13 05:00:00,4.8,92.9,Cloudy
2023-07-13 06:00:00,18.1,97.5,Rainy
2023-07-13 07:00:00,25.7,59.7,Cloudy
2023-07-13 08:00:00,26.4,43.2,Sunny
2023-07-13 09:00:00,23.3,81.6,Rainy
2023-07-13 10:00:00,33.5,30.6,Cloudy
2023-07-13 11:00:00,33.5,81.2,Sunny
2023-07-13 12:00:00,18.9,85.5,Sunny
2023-07-13 13:00:00,11.5,30.0,Cloudy
2023-07-13 14:00:00,22.1,98.1,Cloudy
2023-07-13 15:00:00,30.9,98.8,Rainy
2023-07-13 16:00:00,-9.7,94.9,Cloudy
2023-07-13 17:00:00,39.6,59.7,Rainy
2023-07-13 18:00:00,-0.9,39.7,Sunny
2023-07-13 19:00:00,13.5,66.6,Sunny
2023-07-13 20:00:00,33.6,53.6,Rainy
2023-07-13 21:00:00,1.3,36.5,Sunny
2023-07-13 22:00:00,13.8,53.9,Sunny
2023-07-13 23:00:00,-3.4,73.1,Rainy
2023-07-14 00:00:00,9.8,25.7,Sunny
2023-07-14 01:00:00,-1.1,46.7,Sunny
2023-07-14 02:00:00,8.2,21.4,Sunny
2023-07-14 03:00:00,8.7,80.0,Cloudy
2023-07-14 04:00:00,39.7,71.3,Sunny
2023-07-14 05:00:00,39.7,25.0,Cloudy
2023-07-14 06:00:00,-4.3,97.2,Sunny
2023-07-14 07:00:00,26.3,21.8,Sunny
2023-07-14 08:00:00,-7.4,67.2,Rainy
2023-07-14 09:00:00,-8.5,82.1,Cloudy
2023-07-14 10:00:00,-4.7,83.0,Rainy
2023-07-14 11:00:00,38.3,22.7,Sunny
2023-07-14 12:00:00,37.0,92.5,Snowy
2023-07-14 13:00:00,-0.3,93.5,Cloudy
2023-07-14 14:00:00,-1.9,64.9,Sunny
2023-07-14 15:00:00,2.0,58.6,Sunny
2023-07-14 16:00:00,15.8,23.6,Cloudy
2023-07-14 17:00:00,18.5,65.0,Sunny
2023-07-14 18:00:00,1.1,52.8,Sunny
2023-07-14 19:00:00,27.8,81.8,Rainy
2023-07-14 20:00:00,5.5,52.3,Sunny
2023-07-14 21:00:00,36.1,74.7,Rainy
2023-07-14 22:00:00,22.8,28.1,Sunny
2023-07-14 23:00:00,11.8,30.6,Cloudy
2023-07-15 00:00:00,29.5,31.2,Sunny
2023-07-15 01:00:00,30.9,23.6,Sunny
2023-07-15 02:00:00,4.5,63.3,Sunny
2023-07-15 03:00:00,7.0,83.5,Sunny
2023-07-15 04:00:00,36.8,68.8,Sunny
2023-07-15 05:00:00,-1.8,66.0,Sunny
2023-07-15 06:00:00,-7.9,74.4,Sunny
2023-07-15 07:00:00,12.7,47.2,Sunny
2023-07-15 08:00:00,30.1,49.0,Sunny
2023-07-15 09:00:00,28.6,45.1,Sunny
2023-07-15 10:00:00,36.0,77.0,Rainy
2023-07-15 11:00:00,16.7,32.9,Snowy
2023-07-15 12:00:00,-5.0,21.0,Sunny
2023-07-15 13:00:00,19.4,67.7,Sunny
2023-07-15 14:00:00,28.9,95.4,Rainy
2023-07-15 15:00:00,-5.3,68.8,Rainy
2023-07-15 16:00:00,-1.4,82.6,Sunny
2023-07-15 17:00:00,-9.4,73.8,Sunny
2023-07-15 18:00:00,19.7,59.8,Sunny
2023-07-15 19:00:00,34.3,77.5,Sunny
2023-07-15 20:00:00,23.5,85.9,Rainy
2023-07-15 21:00:00,39.1,38.0,Snowy
2023-07-15 22:00:00,-6.8,46.9,Cloudy
2023-07-15 23:00:00,35.2,37.9,Sunny
2023-07-16 00:00:00,30.7,56.2,Sunny
2023-07-16 01:00:00,5.7,90.8,Cloudy
2023-07-16 02:00:00,38.7,47.6,Rainy
2023-07-16 03:00:00,4.4,50.0,Sunny
2023-07-16 04:00:00,34.5,88.8,Cloudy
2023-07-16 05:00:00,34.0,61.2,Rainy
2023-07-16 06:00:00,27.9,62.8,Rainy
2023-07-16 07:00:00,18.2,88.9,Sunny
2023-07-16 08:00:00,-4.0,59.2,Sunny
2023-07-16 09:00:00,16.6,74.5,Rainy
2023-07-16 10:00:00,7.8,26.9,Rainy
2023-07-16 11:00:00,29.6,34.3,Sunny
2023-07-16 12:00:00,27.9,52.4,Sunny
2023-07-16 13:00:00,35.5,59.6,Rainy
2023-07-16 14:00:00,-9.3,97.3,Rainy
2023-07-16 15:00:00,30.5,97.7,Rainy
2023-07-16 16:00:00,36.9,88.1,Sunny
2023-07-16 17:00:00,29.5,45.2,Sunny
2023-07-16 18:00:00,-3.5,97.1,Sunny
2023-07-16 19:00:00,-5.9,75.1,Sunny
2023-07-16 20:00:00,-9.0,51.4,Rainy
2023-07-16 21:00:00,21.4,76.1,Sunny
2023-07-16 22:00:00,21.5,21.3,Rainy
2023-07-16 23:00:00,39.3,31.7,Sunny
2023-07-17 00:00:00,9.9,86.4,Cloudy
2023-07-17 01:00:00,6.6,71.6,Rainy
2023-07-17 02:00:00,21.2,49.1,Sunny
2023-07-17 03:00:00,31.3,60.1,Snowy
2023-07-17 04:00:00,36.8,92.4,Sunny
2023-07-17 05:00:00,30.2,70.5,Sunny
2023-07-17 06:00:00,11.3,51.9,Sunny
2023-07-17 07:00:00,21.7,29.6,Rainy
2023-07-17 08:00:00,32.8,43.5,Sunny
2023-07-17 09:00:00,14.5,98.3,Rainy
2023-07-17 10:00:00,0.8,55.0,Rainy
2023-07-17 11:00:00,-1.5,57.7,Sunny
2023-07-17 12:00:00,-10.0,59.9,Sunny
